,id,provinces_x,cities,districts,villages_x,lat,lng,localityId,level,parentId,name,provinces_y,villages_y
1933,224197278,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1934,227075330,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1935,227784846,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1936,228901075,jakarta,jakarta,penjaringan,kamal muara,-6.1132877,106.7506936,2524,3,194,Jakarta,jakarta,
1937,229154411,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1938,231577413,jakarta,jakarta,penjaringan,kapuk muara,-6.1315895,106.76109699999999,2524,3,194,Jakarta,jakarta,
1939,232005887,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
1940,233058762,jakarta,jakarta,penjaringan,kamal muara,-6.1190367,106.72903670000001,2524,3,194,Jakarta,jakarta,
1941,234188448,jakarta,jakarta,penjaringan,kamal muara,-6.1106724,106.73755320000001,2524,3,194,Jakarta,jakarta,
1942,237916512,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
1943,238083025,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
1944,239798647,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1945,241004889,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
1946,242204246,jakarta,jakarta,penjaringan,kapuk muara,-6.1272101999999995,106.76687040000002,2524,3,194,Jakarta,jakarta,
1947,242995643,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1948,245497666,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1949,245712279,jakarta,jakarta,penjaringan,pluit,-6.1138942,106.7853922,2524,3,194,Jakarta,jakarta,
1950,247138125,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1951,248591362,jakarta,jakarta,penjaringan,pluit,-6.1138942,106.7853922,2524,3,194,Jakarta,jakarta,
1952,249082747,jakarta,jakarta,penjaringan,kamal muara,-6.1043961,106.7426395,2524,3,194,Jakarta,jakarta,
1953,249574102,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
1954,249845492,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1955,250799353,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1956,251109297,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1957,252577126,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
1958,253715193,jakarta,jakarta,penjaringan,kapuk muara,-6.1324016,106.75891000000001,2524,3,194,Jakarta,jakarta,
1959,257982048,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1960,258543567,jakarta,jakarta,penjaringan,kamal muara,-6.1019205,106.7383237,2524,3,194,Jakarta,jakarta,
1961,262167103,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1962,262242627,jakarta,jakarta,penjaringan,kapuk muara,-6.1178756,106.77257409999999,2524,3,194,Jakarta,jakarta,
1963,262747031,jakarta,jakarta,penjaringan,kamal muara,-6.112171099999999,106.7475018,2524,3,194,Jakarta,jakarta,
1964,264382735,jakarta,jakarta,penjaringan,kamal muara,-6.107371,106.73895590000001,2524,3,194,Jakarta,jakarta,
1965,266016759,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1966,266511901,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1967,268817272,jakarta,jakarta,penjaringan,pluit,-6.110518700000001,106.77955130000001,2524,3,194,Jakarta,jakarta,
1968,271247773,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
1969,271327970,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1970,273535677,jakarta,jakarta,penjaringan,kamal muara,-6.1043961,106.7426395,2524,3,194,Jakarta,jakarta,
1971,273896156,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1972,274023426,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
1973,275633948,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1974,276214473,jakarta,jakarta,penjaringan,kapuk muara,-6.106799,106.759999,2524,3,194,Jakarta,jakarta,
1975,278859744,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1976,279642415,jakarta,jakarta,penjaringan,kapuk muara,-6.1315895,106.76109699999999,2524,3,194,Jakarta,jakarta,
1977,280422372,jakarta,jakarta,penjaringan,kapuk muara,-6.114382599999999,106.75508459999999,2524,3,194,Jakarta,jakarta,
1978,281647664,jakarta,jakarta,penjaringan,pluit,-6.1239812,106.78635049999998,2524,3,194,Jakarta,jakarta,
1979,283770662,jakarta,jakarta,penjaringan,pejagalan,-6.1383985,106.79184409999999,2524,3,194,Jakarta,jakarta,
1980,287025700,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1981,292314930,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1982,296255387,jakarta,jakarta,penjaringan,kamal muara,-6.1106724,106.73755320000001,2524,3,194,Jakarta,jakarta,
1983,298468128,jakarta,jakarta,penjaringan,kamal muara,-6.113861,106.74780190000001,2524,3,194,Jakarta,jakarta,
1984,298579260,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1985,299141259,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
1986,301227604,jakarta,jakarta,penjaringan,pluit,-6.110518700000001,106.77955130000001,2524,3,194,Jakarta,jakarta,
1987,302596645,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
1988,305153988,jakarta,jakarta,penjaringan,penjaringan,-6.127962,106.7891521,2524,3,194,Jakarta,jakarta,
1989,305408330,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
1990,305690671,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
1991,306381987,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
1992,306715707,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1993,311611541,jakarta,jakarta,penjaringan,pluit,-6.105565,106.79364720000001,2524,3,194,Jakarta,jakarta,
1994,312019296,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
1995,312804886,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
1996,313491370,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
1997,313519944,jakarta,jakarta,penjaringan,kamal muara,-6.1121831,106.746023,2524,3,194,Jakarta,jakarta,
1998,314448726,jakarta,jakarta,penjaringan,kamal muara,-6.109120900000001,106.7366943,2524,3,194,Jakarta,jakarta,
1999,315732888,jakarta,jakarta,penjaringan,pluit,-6.105565,106.79364720000001,2524,3,194,Jakarta,jakarta,
2000,315855578,jakarta,jakarta,penjaringan,,-6.1365093,106.7560622,2524,3,194,Jakarta,jakarta,
2001,315992151,jakarta,jakarta,penjaringan,kamal muara,-6.125692,106.746578,2524,3,194,Jakarta,jakarta,
2002,317867196,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
2003,322735799,jakarta,jakarta,penjaringan,pluit,-6.115705,106.79060700000001,2524,3,194,Jakarta,jakarta,
2004,326914263,jakarta,jakarta,penjaringan,kapuk muara,-6.129320900000001,106.767174,2524,3,194,Jakarta,jakarta,
2005,330536060,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2006,330796595,jakarta,jakarta,penjaringan,,-6.112554900000001,106.7515652,2524,3,194,Jakarta,jakarta,
2007,331465276,jakarta,jakarta,penjaringan,,-6.137078400000001,106.7928446,2524,3,194,Jakarta,jakarta,
2008,331902753,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
2009,333615694,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2010,335900543,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2011,336281965,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2012,338280032,jakarta,jakarta,penjaringan,pluit,-6.110518700000001,106.77955130000001,2524,3,194,Jakarta,jakarta,
2013,342507279,jakarta,jakarta,penjaringan,kamal muara,-6.1091234000000005,106.74041509999998,2524,3,194,Jakarta,jakarta,
2014,342713168,jakarta,jakarta,penjaringan,,-6.1190367,106.72903670000001,2524,3,194,Jakarta,jakarta,
2015,344712043,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2016,346290464,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2017,346853268,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2018,348557245,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2019,350661186,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
2020,357625181,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2021,358420422,jakarta,jakarta,penjaringan,penjaringan,-6.127962,106.7891521,2524,3,194,Jakarta,jakarta,
2022,359143615,jakarta,jakarta,penjaringan,,-6.1365093,106.7560622,2524,3,194,Jakarta,jakarta,
2023,359164708,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2024,359380261,jakarta,jakarta,penjaringan,kapuk muara,-6.120888,106.7592635,2524,3,194,Jakarta,jakarta,
2025,362498267,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
2026,365312313,jakarta,jakarta,penjaringan,kapuk muara,-6.1178756,106.77257409999999,2524,3,194,Jakarta,jakarta,
2027,367555446,jakarta,jakarta,penjaringan,kapuk muara,-6.1315895,106.76109699999999,2524,3,194,Jakarta,jakarta,
2028,374116968,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2029,375820337,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
2030,377236619,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2031,377357155,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2032,378820831,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2033,379112720,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2034,381300054,jakarta,jakarta,penjaringan,kapuk muara,-6.1110685,106.75613929999999,2524,3,194,Jakarta,jakarta,
2035,384728632,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2036,387085217,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2037,392432941,jakarta,jakarta,penjaringan,pejagalan,-6.1381344,106.7822125,2524,3,194,Jakarta,jakarta,
2038,393673572,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2039,394599138,jakarta,jakarta,penjaringan,kapuk muara,-6.125605999999999,106.763695,2524,3,194,Jakarta,jakarta,
2040,394826433,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2041,397479129,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2042,402922011,jakarta,jakarta,penjaringan,pluit,-6.1222857,106.7887835,2524,3,194,Jakarta,jakarta,
2043,406494484,jakarta,jakarta,penjaringan,,-6.112554900000001,106.7515652,2524,3,194,Jakarta,jakarta,
2044,408894122,jakarta,jakarta,penjaringan,pejagalan,-6.1363110999999995,106.77953980000001,2524,3,194,Jakarta,jakarta,
2045,410992203,jakarta,jakarta,penjaringan,kapuk muara,-6.1272101999999995,106.76687040000002,2524,3,194,Jakarta,jakarta,
2046,411981123,jakarta,jakarta,penjaringan,penjaringan,-6.1152112,106.7750219,2524,3,194,Jakarta,jakarta,
2047,421190315,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2048,423212267,jakarta,jakarta,penjaringan,kapuk muara,-6.1330116,106.75443770000001,2524,3,194,Jakarta,jakarta,
2049,426200561,jakarta,jakarta,penjaringan,kapuk muara,-6.1279639999999995,106.761154,2524,3,194,Jakarta,jakarta,
2050,428172171,jakarta,jakarta,penjaringan,kamal muara,-6.1107553,106.7418256,2524,3,194,Jakarta,jakarta,
2051,430479891,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2052,432035852,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2053,432555558,jakarta,jakarta,penjaringan,kamal muara,-6.1019205,106.7383237,2524,3,194,Jakarta,jakarta,
2054,435459728,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2055,436401219,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2056,437364540,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2057,438270435,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2058,438955146,jakarta,jakarta,penjaringan,kapuk muara,-6.108376799999999,106.75372620000002,2524,3,194,Jakarta,jakarta,
2059,440604625,jakarta,jakarta,penjaringan,pluit,-6.1138942,106.7853922,2524,3,194,Jakarta,jakarta,
2060,441510522,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2061,441943126,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
2062,444375537,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2063,446430726,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2064,448387529,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2065,448975221,jakarta,jakarta,penjaringan,kamal muara,-6.1106724,106.73755320000001,2524,3,194,Jakarta,jakarta,
2066,451088596,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2067,453013163,jakarta,jakarta,penjaringan,kamal muara,-6.1043961,106.7426395,2524,3,194,Jakarta,jakarta,
2068,453338337,jakarta,jakarta,penjaringan,kapuk muara,-6.132265900000001,106.7753132,2524,3,194,Jakarta,jakarta,
2069,456226217,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2070,458130307,jakarta,jakarta,penjaringan,kapuk muara,-6.1110685,106.75613929999999,2524,3,194,Jakarta,jakarta,
2071,459849979,jakarta,jakarta,penjaringan,pluit,-6.1165871,106.77950890000001,2524,3,194,Jakarta,jakarta,
2072,461671221,jakarta,jakarta,penjaringan,penjaringan,-6.1202354,106.8073871,2524,3,194,Jakarta,jakarta,
2073,465011235,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2074,465196493,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
2075,467172260,jakarta,jakarta,penjaringan,kamal muara,-6.1121831,106.746023,2524,3,194,Jakarta,jakarta,
2076,468064329,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2077,468669324,jakarta,jakarta,penjaringan,kamal muara,-6.1118427,106.7419353,2524,3,194,Jakarta,jakarta,
2078,468670418,jakarta,jakarta,penjaringan,,-6.1367677,106.79958049999999,2524,3,194,Jakarta,jakarta,
2079,470406328,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2080,473400317,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2081,477709384,jakarta,jakarta,penjaringan,kamal muara,-6.105475900000001,106.7401858,2524,3,194,Jakarta,jakarta,
2082,478101807,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2083,479073622,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
2084,479533459,jakarta,jakarta,penjaringan,kamal muara,-6.111609,106.73731200000002,2524,3,194,Jakarta,jakarta,
2085,481598841,jakarta,jakarta,penjaringan,kamal muara,-6.1043961,106.7426395,2524,3,194,Jakarta,jakarta,
2086,482549166,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2087,482777814,jakarta,jakarta,penjaringan,kapuk muara,-6.120888,106.7592635,2524,3,194,Jakarta,jakarta,
2088,485206181,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2089,485455003,jakarta,jakarta,penjaringan,kamal muara,-6.1132877,106.7506936,2524,3,194,Jakarta,jakarta,
2090,485870500,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2091,486144427,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2092,487252074,jakarta,jakarta,penjaringan,kapuk muara,-6.124932,106.75496480000001,2524,3,194,Jakarta,jakarta,
2093,487578336,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2094,489050454,jakarta,jakarta,penjaringan,,-6.1190367,106.72903670000001,2524,3,194,Jakarta,jakarta,
2095,491681329,jakarta,jakarta,penjaringan,pluit,-6.11721,106.78266869999999,2524,3,194,Jakarta,jakarta,
2096,492052630,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2097,493121596,jakarta,jakarta,penjaringan,kamal muara,-6.1019205,106.7383237,2524,3,194,Jakarta,jakarta,
2098,496759047,jakarta,jakarta,penjaringan,pluit,-6.1114405,106.7805892,2524,3,194,Jakarta,jakarta,
2099,502603946,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2100,503948430,jakarta,jakarta,penjaringan,pluit,-6.1125471,106.7840553,2524,3,194,Jakarta,jakarta,
2101,505411870,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
2102,506354978,jakarta,jakarta,penjaringan,kamal muara,-6.1043961,106.7426395,2524,3,194,Jakarta,jakarta,
2103,506770792,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2104,513456574,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2105,515454704,jakarta,jakarta,penjaringan,penjaringan,-6.1152112,106.7750219,2524,3,194,Jakarta,jakarta,
2106,518098818,jakarta,jakarta,penjaringan,kamal muara,-6.1106724,106.73755320000001,2524,3,194,Jakarta,jakarta,
2107,519143561,jakarta,jakarta,penjaringan,kapuk,-6.1135521,106.74449550000001,2524,3,194,Jakarta,jakarta,
2108,520146798,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2109,521367165,jakarta,jakarta,penjaringan,kapuk muara,-6.132265900000001,106.7753132,2524,3,194,Jakarta,jakarta,
2110,523593451,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
2111,524275941,jakarta,jakarta,penjaringan,kapuk muara,-6.132265900000001,106.7753132,2524,3,194,Jakarta,jakarta,
2112,528139535,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2113,531749881,jakarta,jakarta,penjaringan,,-6.1021884,106.74072779999999,2524,3,194,Jakarta,jakarta,
2114,532472596,jakarta,jakarta,penjaringan,kapuk muara,-6.1115357,106.76443950000001,2524,3,194,Jakarta,jakarta,
2115,533548237,jakarta,jakarta,penjaringan,kamal muara,-6.1050794999999995,106.7409324,2524,3,194,Jakarta,jakarta,
2116,533819364,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2117,538023819,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2118,538951147,jakarta,jakarta,penjaringan,pejagalan,-6.1348282,106.7838821,2524,3,194,Jakarta,jakarta,
2119,539598933,jakarta,jakarta,penjaringan,kapuk muara,-6.1279639999999995,106.761154,2524,3,194,Jakarta,jakarta,
2120,544004271,jakarta,jakarta,penjaringan,pluit,-6.107811900000001,106.77913249999999,2524,3,194,Jakarta,jakarta,
2121,546136236,jakarta,jakarta,penjaringan,pluit,-6.118468099999999,106.7844035,2524,3,194,Jakarta,jakarta,
2122,549307719,jakarta,jakarta,penjaringan,pluit,-6.121814499999999,106.78821070000001,2524,3,194,Jakarta,jakarta,
2123,550968258,jakarta,jakarta,penjaringan,kamal muara,-6.1106724,106.73755320000001,2524,3,194,Jakarta,jakarta,
2124,552034213,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2125,554165702,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2126,555196512,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2127,555420653,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2128,556578956,jakarta,jakarta,penjaringan,kapuk muara,-6.1324016,106.75891000000001,2524,3,194,Jakarta,jakarta,
2129,561137991,jakarta,jakarta,penjaringan,penjaringan,-6.1266807,106.80547,2524,3,194,Jakarta,jakarta,
2130,561537600,jakarta,jakarta,penjaringan,pejagalan,-6.1283279,106.7777324,2524,3,194,Jakarta,jakarta,
2131,562495946,jakarta,jakarta,penjaringan,kamal muara,-6.111257,106.737324,2524,3,194,Jakarta,jakarta,
2132,563440791,jakarta,jakarta,penjaringan,kamal muara,-6.1019205,106.7383237,2524,3,194,Jakarta,jakarta,
2133,564486613,jakarta,jakarta,penjaringan,kapuk muara,-6.128556,106.76598,2524,3,194,Jakarta,jakarta,
2134,567036040,jakarta,jakarta,penjaringan,kamal muara,-6.1240452,106.74291559999999,2524,3,194,Jakarta,jakarta,
2135,567728740,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2136,568926824,jakarta,jakarta,penjaringan,kapuk muara,-6.1162962,106.7652152,2524,3,194,Jakarta,jakarta,
2137,569227656,jakarta,jakarta,penjaringan,kamal muara,-6.1121831,106.746023,2524,3,194,Jakarta,jakarta,
2138,571465076,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2139,572881860,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2140,574773827,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
2141,578203024,jakarta,jakarta,penjaringan,pluit,-6.115705,106.79060700000001,2524,3,194,Jakarta,jakarta,
2142,582306478,jakarta,jakarta,penjaringan,kamal muara,-6.1114882,106.751153,2524,3,194,Jakarta,jakarta,
2143,583420440,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2144,585068933,jakarta,jakarta,penjaringan,,-6.1365093,106.7560622,2524,3,194,Jakarta,jakarta,
2145,586697665,jakarta,jakarta,penjaringan,pejagalan,-6.1376797,106.78359109999998,2524,3,194,Jakarta,jakarta,
2146,587229447,jakarta,jakarta,penjaringan,,-6.112554900000001,106.7515652,2524,3,194,Jakarta,jakarta,
2147,588843898,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2148,589613963,jakarta,jakarta,penjaringan,kapuk muara,-6.132265900000001,106.7753132,2524,3,194,Jakarta,jakarta,
2149,591715553,jakarta,jakarta,penjaringan,kapuk muara,-6.132265900000001,106.7753132,2524,3,194,Jakarta,jakarta,
2150,593365185,jakarta,jakarta,penjaringan,pejagalan,-6.1404514,106.79313970000001,2524,3,194,Jakarta,jakarta,
2151,594457189,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2152,594648331,jakarta,jakarta,penjaringan,kamal muara,-6.112104,106.750239,2524,3,194,Jakarta,jakarta,
2153,596066939,jakarta,jakarta,penjaringan,pejagalan,-6.1385076,106.79861000000001,2524,3,194,Jakarta,jakarta,
2154,596516532,jakarta,jakarta,penjaringan,kapuk muara,-6.1330116,106.75443770000001,2524,3,194,Jakarta,jakarta,
2155,600401667,jakarta,jakarta,penjaringan,kapuk muara,-6.1079712,106.7538383,2524,3,194,Jakarta,jakarta,
2156,601256283,jakarta,jakarta,penjaringan,penjaringan,-6.1152112,106.7750219,2524,3,194,Jakarta,jakarta,
2157,606111730,jakarta,jakarta,penjaringan,kapuk muara,-6.1315895,106.76109699999999,2524,3,194,Jakarta,jakarta,
2158,608706675,jakarta,jakarta,penjaringan,kamal muara,-6.0982385,106.74052209999999,2524,3,194,Jakarta,jakarta,
2159,608927527,jakarta,jakarta,penjaringan,kapuk muara,-6.1293359,106.754116,2524,3,194,Jakarta,jakarta,
2160,611256740,jakarta,jakarta,penjaringan,pluit,-6.108289,106.778926,2524,3,194,Jakarta,jakarta,
